"FAK3125",NULL,NULL
"FJL3380",NULL,NULL
"AI1514",NULL,NULL
"FSD3313",NULL,NULL
"FAK3123","<p>Kursen &#228;r &#246;ppen f&#246;r forskarstuderande och masterstudenter som arbetar inom n&#229;gon disciplin inom milj&#246;ns humaniora, s&#229;som milj&#246;historia, ekokritik, politisk ekologi, antropologi, geografi, filosofi, genusvetenskap, STS, kulturteori, postkoloniala studier, religionsvetenskap och musie- och ""heritage"" studier.</p>","<p>The course is open to PhD and masters students who work in one of the disciplines connected to the environmental humanities, such as: environmental history, ecocriticism, political ecology, anthropology, geography, philosophy, gender studies, STS, cultural theory, post-colonial studies, religious studies, museum and heritage studies</p>"
"FAK3124",NULL,NULL
"AI2605",NULL,NULL
"CM2005",NULL,NULL
"FSG3136","<p>F&#246;r att l&#228;sa denna kurs erfordras att studenterna l&#228;st en tidigare kurs i termodynamik, mekanik och str&#246;mningsmekanik.&#160;</p>","<p>The course assumes that the students have an undergraduate knowledge of Thermodynamics and Newtonian mechanics.&#160;</p>"
"FEN3340",NULL,NULL
"FSK3514",NULL,NULL
"FEO3274","<p>Grunder i linj&#228;r algebra och sannolikhetsteori</p>","<p>Basic knowledge in linear algebra and probability theory</p>"
"CE2010",NULL,NULL
"FAG3180",NULL,NULL
"FME3530","<p>Doktorand som&#160;f&#229;tt godk&#228;nt p&#229;&#160;kursen&#160;Quantitative Method, FME3518.</p>","<p>Ph.D. student who have passed the Ph.D. course in Quantiative method, FME3518.</p>"
"MJ140X",NULL,NULL
"FAG3182",NULL,NULL
"FEK3310",NULL,"<p>EK2350 Microsystem technology or similar course.</p>"
"KF2420",NULL,NULL
"FSF3582","",""
"FAG3178",NULL,NULL
"SG1117",NULL,NULL
"AE273V","<p>Personer med intresse f&#246;r grundvattenfr&#229;gor, yrkesverksamma eller studerande.</p><p>Universitetsstudier motsvarande 90 hp samt dokumenterade kunskaper i svenska B och engelska A eller motsvarande</p><p>Allm&#228;nna kunskaper i hydrologi.</p>","<p>People with an interest in groundwater management, professionals or students.</p><p>University studies of 90 credits and documented knowledge of Swedish B and English A or equivalent</p><p>General knowledge of hydrology.</p>"
"FIH3610",NULL,NULL
"FIH3607","<p>Grundl&#228;ggande fysik- och kemikurser.</p>","<p>Basic physics and chemistry courses</p>"
"LO2981","<p>H&#246;gskoleingenj&#246;rs- eller kandidatexamen om minst 180 hp i teknik, samh&#228;llsvetenskap eller motsvarande.</p>","<p>Bachelor degree, minimum 180 higher education credits, in social sciences, engineering science or equivalent.</p>"
"AI2104",NULL,NULL
"SF2728","<p>SF1691 Komplex analys, eller motsvarande.&#160;</p>","<p>SF1691 Complex Analysis or similar.&#160;</p>"
"AI2133","<p>All the year-1 courses in the Real Estate Management programme or equivalent.</p>","<p>All the year-1 courses in the Real Estate Management programme or equivalent.</p>"
"FAG3102","<p>Masterexamen i geoinformatik, datavetenskap, operationsanalys eller &#228;mnesliknande ingenj&#246;rvetenskaper. Bra engelska kunskaper f&#246;ruts&#228;ttas (minsta betyg B eller liknande intyg).</p>","<p>A masters degree in geoinformatics, computer science, operations research, or relevant science and engineering fields. Documented proficiency in English B or equivalent.</p>"
"LS1414",NULL,NULL
"HS2010",NULL,NULL
"FAG3101","<p>Masterexamen i geoinformatik, datavetenskap, operationsanalys eller &#228;mnesliknande ingenj&#246;rvetenskaper. Bra engelska kunskaper f&#246;ruts&#228;ttas (minsta betyg B eller liknande intyg)</p>","<p>A masters degree in geoinformatics, computer science, operations research, or relevant science and engineering fields. Documented proficiency in English B or equivalent.</p>"
"FAG3103","<p>Masterexamen i geoinformatik, datavetenskap, operationsanalys eller &#228;mnesliknande ingenj&#246;rvetenskaper. Bra engelska kunskaper f&#246;ruts&#228;ttas (minsta betyg B eller liknande intyg).</p>","<p>A masters degree in geoinformatics, computer science, operations research, or relevant science and engineering fields. Documented proficiency in English B or equivalent.</p>"
"FDD3327",NULL,NULL
"FSF3962","",""
"FEF3300",NULL,NULL
"FED3210",NULL,NULL
"FEF3310",NULL,NULL
"MF217X","",""
"FSK3710",NULL,NULL
"FEH3250","",""
"MJ2417",NULL,NULL
"FHK3006",NULL,NULL
"FSF3624","",""
"LS1465",NULL,NULL
"FEI3310",NULL,NULL
"FEJ3280",NULL,NULL
"FCH3302",NULL,NULL
"FSK3540",NULL,NULL
"AI2152",NULL,NULL
"FLF3009","<p>Forskarutbildningskurser inom &#228;mnet <em>Teknik och l&#228;rande</em> eller angr&#228;nsande &#228;mnen motsvarande minst 30 hp.</p>",NULL
"FSD3307",NULL,NULL
"F4H5807",NULL,NULL
"FAK3129",NULL,NULL
"FMH3700","<p>Grundl&#228;ggande kunskaper i fasta tillst&#229;ndets fysik; kvantmekanik; t&#228;thetsfunktionalteori; elektroniska strukturmetoder. Goda kunskaper i Unix, Linux och Windows OS </p>",NULL
"AF1739",NULL,NULL
"LH219U",NULL,"<p>Prerequsite is 3 credit course in Teaching and Learning in Higher Education. For ex. Basic communication and Teachning (FLH3000) or Teaching and Learning in Higher Education (LH231V).<br />The course is tailored for teachers at KTH. It is included in course offerings that meet KTH's requirement of 15 credits in university teaching for employment or promotion to a teaching position.</p>"
"AI2113",NULL,NULL
"LS1494",NULL,NULL
"FAK3122","<p>F&#246;r att antas skall den studerande vara inskriven vid forskarutbildning eller magisterutbildning vid h&#246;gskola eller universitet i Sverige eller utomlands.</p>","<p>Enrolment in PhD or Master Program in any university or college.</p>"
"BB2290","<p>Inledande bioteknik BB1010, Cellbiologi BB1020, Biokemi BB1100, Molekyl&#228;r bioteknik BB1060, Bioinformatik DD2396 och Till&#228;mpad genteknologi BB2250.</p>","<p>Introduction to biotechnology BB1010, Cellbiology BB1020, Biochemistry BB1100, Molecular biotechnology BB1060, Bioinformatics DD2396 and Applied gene technology BB2250.</p>"
"LS1502",NULL,NULL
"LS1423",NULL,NULL
"LS1522",NULL,NULL
"FSF3970","",""
"FAL3109",NULL,NULL
"SK2002",NULL,NULL
"FED3220",NULL,NULL
"FEF3330",NULL,NULL
"LS1434",NULL,NULL
"LS2439",NULL,NULL
"FAL3108",NULL,NULL
"LS1562",NULL,NULL
"FEF3370",NULL,NULL
"FEF3340",NULL,NULL
"FEF3360",NULL,NULL
"FEG3131",NULL,NULL
"FAL3107",NULL,NULL
"FAL3106",NULL,NULL
"FEG3201",NULL,NULL
"FAG3179",NULL,NULL
"LS1701",NULL,NULL
"BB2220",NULL,NULL
"FEG3202",NULL,NULL
"FSK3550","<p>Kunskap om elektromagnetisk str&#229;lning som motsvarar SK1120 (V&#229;gr&#246;relsel&#228;ra, 6 hp) och i grundl&#228;ggande matematik (vektoranalys, integraler, differentialekvationer) &#228;r viktigt. Dessutom &#228;r kunskaper i optik motsvarande SK2300 (Optisk fysik, 6 hp) av f&#246;rdel.</p>","<p>Knowledge of the physics of electromagnetic radiation corresponding to SK1120 (Waves, 6 hp) and in basic mathematics (vector analysis, integrals, differential equations) is important. Moreover, knowledge in optics corresponding to SK2300 (Optical Physics, 6 hp) is of advantage.</p>"
"LS1704",NULL,NULL
"FSF3634",NULL,NULL
"AH213X",NULL,NULL
"AK2032",NULL,NULL
"BB2510","<p>Knowledge corresponding to the following courses, or similar, is required.</p><p>BB1010 Introduction to Biotechnology</p><p>BB1020 Cell biology with Immunology</p><p>BB1080 Biochemistry, Theory</p><p>BB1110 Gene Technology and Molecular Biology</p><p>BB1130 Analysis and Purification of Biomolecules</p>","<p>Knowledge corresponding to the following courses, or similar, is required.</p><p>BB1010 Introduction to Biotechnology</p><p>BB1020 Cell biology with Immunology</p><p>BB1080 Biochemistry, Theory</p><p>BB1110 Gene Technology and Molecular Biology</p><p>BB1130 Analysis and Purification of Biomolecules</p>"
"IK2560",NULL,NULL
"CB2050",NULL,NULL
"MH103V",NULL,NULL
"LS2552",NULL,NULL
"MH241X",NULL,NULL
"LS1709",NULL,NULL
"SF2701","<p>Avancerad kurs i sannolikhetsteori (SF2940 eller motsvarande).</p>","<p>Advanced course in probability theory (SF2940 or equivalent)</p>"
"FSI3060",NULL,NULL
"LS2307",NULL,NULL
"SK2376",NULL,NULL
"FEP3360",NULL,NULL
"FME3526",NULL,NULL
"FSH3216",NULL,NULL
"LS2429",NULL,NULL
"FMH3902",NULL,NULL
"FSG3123","<p>Grundl&#228;ggande kunskaper i mekanik, ordin&#228;ra differentialekvationer, och Matlab.</p>","<p>Basic knowledge of ordinary differential equations, Mechanics and Matlab.</p>"
"LS2542",NULL,NULL
"SI1142","<p>De tv&#229; inledande &#229;rens kurser i matematik och vektoranalys eller motsvarande kunskaper. L&#228;ses parallellt med eller efter SI1200.</p>","<p>To master the contents of the mathematics courses that preceed each part of this course in the course plan for the technical physics program. This course should be taken in parallel or after SI1200</p>"
"LS1442",NULL,NULL
"FSD3203",NULL,NULL
"CB2110",NULL,NULL
"CH101V",NULL,NULL
"FAE3015","<p>Examinationen best&#229;r av en diskussion mellan forskarstuderande och huvudhandledaren f&#246;r x-jobb studenten. Tid skall bokas specifikt f&#246;r examinations diskussion. De punkter som skall dokumenteras &#228;r utf&#246;rlig beskriven i kurs PM men inkludera dokumentation av: - den muntliga examinationen; - handledarm&#246;ten mellan forskarstudenten och x-jobb studenten; handledare m&#246;ten mellan forskar studenten och huvud handledaren f&#246;r x-jobb studenten; - en utv&#228;rdering av sin handledningsteknique; - problem som uppstod; - metoder f&#246;r att l&#246;sa problemen; - utv&#228;rdering om hur de skulle eventuellt &#228;ndra p&#229; sina handledningstekniqer in f&#246;r n&#228;ste tillf&#228;llen. Dessutom skall studenten skriftlig dokumentera alt arbete som har gjorts f&#246;r kursen.</p><p>Studenten skall dokumentera arbetstid f&#246;r kursen; f&#246;r att uppn&#229; 1.5 ECTS kr&#228;vs minst 40 timmars arbete.</p>","<p>The examination consists of an oral discussion between the research student and the main adviser of the degree project student of which they have co advised. A specific time should be booked for the examination discussion. Exactly what should be discussed at the examination discussion is described in detail in the course PM. Furthermore the student is to submit written documentation of the work done in the course. Exactly what this entails is also described in detail in the course PM but includes documentation of: - the examination discussion - the advisory meetings with the degree project student; - advisory meetings with their main adviser to the student; evaluation of how their advising techniques worked; - problems they encountered; - means for solving the problems; - evaluation of how they may change their advisory techniques in the future in order to have better success</p>"
"SE2126","<p>Grundkurs i h&#229;llfasthetsl&#228;ra SE1010, SE1020, SE1021, SE1055 eller motsvarande kurs.</p>","<p>Basic course in Solid mechanics SE1010, SE1020, SE1021, SE1055 or an equivalent course.</p>"
"AH2912",NULL,NULL
"AF223X",NULL,NULL
"AF2720",NULL,NULL
"FSD3402",NULL,NULL
"FSK3892","<p>SK3893 eller motsvarande</p>","<p>SK3893 or equivalent</p>"
"FSK3560",NULL,NULL
"FEK3211",NULL,NULL
"AD1KU1",NULL,NULL
"DH1621",NULL,NULL
"SK2532","<p>Inga f&#246;rkunskaper f&#246;rutom gymnasiebiologi kr&#228;vs.</p>","<p>No prerequisites, except high-school biology, is required.</p>"
"AE1501",NULL,NULL
"FEK3230","<p>Basic Electrical circuit theory, including calculations for AC circuits. Basic Electronics. Preferably also a basic measurement technology course.</p>","<p>Basic Electrical circuit theory, including calculations for AC circuits. Basic Electronics. Preferably also a basic measurement technology course.</p>"
"SK2533",NULL,NULL
"BB2010",NULL,NULL
"CB1010",NULL,NULL
"FSD3901",NULL,NULL
"MJ2612",NULL,NULL
"SK2902",NULL,NULL
"FEL3311",NULL,NULL
"FSK3516",NULL,NULL
"FSK3512",NULL,NULL
"FSK3515","<p>N/A</p>",NULL
"FEM3200","<p>Studenten f&#246;ruts&#228;tts vara bekant med grundl&#228;ggande begrepp fr&#229;n linj&#228;r algebra, stokastiska processer och linj&#228;r systemteori, s&#229;som kan f&#246;rv&#228;ntas fr&#229;n goda kunskaper fr&#229;n grundutbildningen.</p>","<p>It assumes some familiarity with basic concepts from linear algebra, stochastic processes and linear systems theory, as can be expected by good knowledge from undergraduate studies.</p>"
"AL2608",NULL,NULL
"AK201X",NULL,NULL
"FEK3360","<p>Grundl&#228;ggande kunskaper i fysik</p>","<p>Basic knowledge i physics</p>"
"FEP3300","<p>EP2500/EP3200 Networked Systems Security (NSS) or similar.</p>","<p>EP2500/EP3200 Networked Systems Security (NSS) or similar.</p>"
"FSF3584",NULL,NULL
"FEL3201",NULL,NULL
"FSF3000",NULL,NULL
"SK180N","<p>Matematikkunskaper motsvarande grundkurser i algebra och analys (derivator, integraler och differentialekvationer).</p>","<p>Mathematical knowledge corresponding to basic courses in algebra and analysis (derivates, integrals and differential equations)</p>"
"SF1677","<p>SF1683 differentialekvationer och transformmetoder, eller motsvarande.</p>","<p>SF1683 Differential Equations and Transforms, or corresponding courses.</p>"
"FEO3200","<p>Mandatory prerequisite for this course is the basic course on digital communications</p><p>EQ2310 &#8220;Digital Communications.&#8221;</p>","<p>Mandatory prerequisite for this course is the basic course on digital communications</p><p>EQ2310 &#8220;Digital Communications.&#8221;</p>"
"FSF3606",NULL,NULL
"FEL3202",NULL,NULL
"SF1550",NULL,NULL
"MH261X",NULL,NULL
"FEP3250","<p>EP2500/EP3200&#160;&#160;Networked Systems Security or similar knowledge.</p>","<p>EP2500/EP3200 Networked Systems Security or similar knowledge.</p>"
"FEP3210","<p>Communication networks, statistics, queuing theory</p>","<p>Communication networks, statistics, queuing theory</p>"
"BB1300",NULL,NULL
"AE241X",NULL,NULL
"FEL3245","<p>Fairly elementary,i.e., mathematical maturity with familiarity with linear algebra and analysis.</p>","<p>Fairly elementary, i.e., mathematical maturity with familiarity with linear algebra and analysis.</p>"
"HS2009",NULL,NULL
"SK184N",NULL,NULL
"FEL3260",NULL,NULL
"FSE3111",NULL,NULL
"FEL3300",NULL,NULL
"FIH3608","<p>En grundl&#228;ggande kurs i halvledarkomponenter eller halvledarfysik.</p>","<p>A basic course in semiconductor devices or physics.</p>"
"FIH3609",NULL,NULL
"FIH3603","<p>Halvledarkomponenter och halvledarfysik kr&#228;vs alternativt en allm&#228;n kurs inom nanoelektronik (avancerad niv&#229; rekommenderas). Kunskap och f&#246;rm&#229;ga att till&#228;mpa analog kretsanalys inklusive operationsf&#246;rst&#228;rkare, minst grundl&#228;ggande niv&#229;. Kunskaper i processteknologi f&#246;r halvledarkomponenter kr&#228;vs p&#229; grundl&#228;ggande niv&#229;.</p>","<p>Semiconductor devices and physics or a general course in nanoelectronics required &#160;(graduate level recommended). Working knowledge of (analog) circuit analysis including operational amplifiers, minimum undergraduate level. Knowledge of process technology for semiconductors is required, minimum undergraduate level.</p>"
"FIK3508","<p>IK2510 eller liknande, grundl&#228;ggande kurser i optimering och sannolikhetsl&#228;ra</p>","<p>IK2510 or similar, undergraduate courses in optimization and probability&#160;</p>"
"FAE3001","",""
"FAE3003","<p>S&#246;kanden m&#229;ste ha de f&#246;rkunskaper som anges f&#246;r doktorandstudier i Mark- och vattenteknik.</p>","<p>The applicant must have the required prerequisites stipulated in the program curriculum for the doctoral studies in Land and Water Resources Engineering.</p>"
"SF1688",NULL,NULL
"SD210X",NULL,NULL
"FIK3618","<p>IK2500 Radio Communication Basic Course eller IK2510 Tr&#229;dl&#246;sa n&#228;t<br />IK2514 Wireless infrastructure deployment and economics</p>","<p>IK2500 Radio Communication Basic Course or&#160; IK2510 Wireless Networks<br />IK2514 Wireless infrastructure deployment and economics</p>"
"SG1115",NULL,NULL
"FIK3619",NULL,NULL
"CB1020",NULL,NULL
"FSE3047",NULL,NULL
"FAE3008",NULL,NULL
"EP274V","<p>Vi rekommenderar starkt att du har k&#228;nnedom om kommunikationsn&#228;tverk (t ex EP1100 Datakommunikation och datorn&#228;t) och operativsystem (t ex ID1206 Operativsystem). Om du saknar den kunskapen &#228;r det viktigt att planera f&#246;r en avsev&#228;rt mer tidskr&#228;vande kurs.</p>","<p>We strongly recommend that you have some familiarity with communication networks (for example EP1100 Data communication and computer networks) and operating systems (for example ID1206 Operating systems). If you do not, please plan for significantly a higher course load than otherwise expected.</p>"
"FAE3012",NULL,NULL
"FAG3164","<p>Antagen till forskarstudier, eller under antagningsprocess</p>","<p>Participants need to be accepted into a PhD programme.</p>"
"MF1050",NULL,NULL
"FSD3407","<p>Studenten m&#229;ste ha p&#229;b&#246;rjat sina studier p&#229; forskarniv&#229;.</p>","<p>The student must have started his/her postgraduate studies.</p>"
"FAG3003","",""
"FAG3165","<p>Samma som de generella antagningskraven f&#246;r forskarstuderande</p>","<p>Same as for admission to PhD studies</p>"
"EI1120","<p>Matematik f&#246;r Civilingenj&#246;rsutbildning i energi och milj&#246; (CENMI) &#229;rskurs 1 och &#229;rskurs 2, eller motsvarande. Linj&#228;ra ordin&#228;ra differentialekvationer med konstanta koefficienter, komplexa tal p&#229; pol&#228;r och kartesisk form, komplexkonjugat och algebraisk br&#229;kr&#228;kning med komplexa variabler, &#228;r alla flitigt anv&#228;nda i kursen och f&#246;rv&#228;ntas vara v&#228;l inh&#228;mtade vid kursens b&#246;rjan.<br />Vidare bidrar linj&#228;r algebra (matrisekvationer) och grundl&#228;ggande ell&#228;ra (elektriska och magnetiska f&#228;lt, kretsstorheter) till f&#246;rst&#229;elsen av &#228;mnets sammanhang, fast dessa &#228;r inte n&#246;dv&#228;ndiga f&#246;r att l&#228;sa kursen. </p>","<p>Mathematics equivalent to that of the KTH education program 'Civilingenj&#246;rsutbildning i energi och milj&#246;' (CENMI) years 1 and 2.&#160; Linear constant-coefficient ODEs, complex numbers in rectangular and polar form, complex conjugates and algebraic manipulation with complex symbolic variables, are all essential in the course, and therefore should be familiar skills at the start of the course.<br />Beyond these, linear algebra (matrix equations) and basic electrical knowledges (electric and magnetic fields, circuit quantities) can aid understanding of the subject's context, although they are not essential for studying and passing the course. </p>"
"MH2252",NULL,NULL
"FAL3100",NULL,NULL
"FEK3212","<p>FEK3211 MEMS seminar I or similar.</p>","<p>FEK3211 MEMS seminar I or similar.</p>"
"FAL3101",NULL,NULL
"FSD3603","<p>Studenterna m&#229;ste vara bekanta med ber&#228;kningsakustik.</p>","<p>Students must be familiar with computation aeroacoustics.</p>"
"FEK3213","<p>FEK3212 MEMS seminar II or similar.</p>","<p>FEK3212 MEMS seminar II or similar.</p>"
"FEK3214","<p>FEK3213 MEMS seminar III or similar.</p>","<p>FEK3213 MEMS seminar III or similar.</p>"
"FAL3102",NULL,NULL
"FSE3161",NULL,NULL
"FEK3300","<p>EK2350 Mikro teknik eller liknande kurs.</p>","<p>EK2350 Microsystem technology or similar course.</p>"
"FSK3522","<p>Grundl&#228;ggande f&#228;rdigheter i Matlab, ImageJ eller liknande.<br />Grundl&#228;ggande kunskaper&#160;i teoretisk och praktiskt mikroskopi<br />Engelskakunskaper goda nog f&#246;r att kunna f&#246;lja materialet och delta i diskussioner</p>","<p>Basic knowledge of Matlab, ImageJ or similar tools.<br />Basic knowledge of theoretical and practical microscopy<br />English good enough to follow the course and participate in discussions</p>"
"FEK3250","<p>Grundl&#228;ggande kunskaper i fysik och elektrisk m&#228;tteknik.</p>","<p>Fundamental knowledge in physics, including measurement technologies and electronics.</p>"
"FAL3103",NULL,NULL
"MJ1111",NULL,NULL
"FSK3513",NULL,NULL
"FAL3105",NULL,NULL
"DM2582",NULL,NULL
"FSE3421","<p>FSE3111&#160;Kontinuummekanik</p>","<p>FSE3111&#160;Continuum Mechanics</p>"
"FEL3230",NULL,NULL
"FEL3310",NULL,NULL
"FEL3330",NULL,NULL
"FSF3562","",""
"FEL3240","<p>Basic probability theory and optimization, mathematical maturity.</p>","<p>Basic probability theory and optimization, mathematical maturity.</p>"
"FSD3403",NULL,NULL
"FEL3320","<p>Studenten skall ha k&#228;nnedom om sannolikhetsteori motsvarande en grundl&#228;ggande kurs i sannolikhet och statistik</p>","<p>Students should have knowledge of probability theory equivalent to an undergraduate course in probability and statistics.</p>"
"FSD3705",NULL,NULL
"KF2390","<p>KF2330 Concepts of materials och KF2340 Chemical sciences</p>","<p>KF2330 Concepts of materials and KF2340 Chemical sciences</p>"
"FSF3567","<p>Motsvarande kurserna SF2520/DN2221/DN2222&#160;Till&#228;mpade numeriska metoder.</p>","<p>Equivalent to SF2520/DN2221/DN2222 Applied Numerical Methods.</p>"
"FAE3006",NULL,NULL
"FSF3564","",""
"IL1332",NULL,NULL
"DM2712",NULL,NULL
"MF2083",NULL,NULL
"MF2039",NULL,NULL
"FAE3010","<p>Kursen inneh&#229;ller ett seminarieprogram. &#197;tta seminarier ing&#229;r av vilka &#229;tminstone sex m&#229;ste fullf&#246;ljas f&#246;r att kunna f&#229; godk&#228;nt p&#229; kursen. Teman f&#246;r de sex seminarierna:</p><p>- Aktuella forskningstrender inom milj&#246;geokemi och ekoteknik</p><p>- Fastl&#228;ggning av metaller och n&#228;rings&#228;mnen i jord och berg. Mekanismer och milj&#246;m&#228;ssig relevans.</p><p>- Arsenik i grundvatten - en &#246;versikt</p><p>- Ekoteknologiska metoder f&#246;r passiv rening av avloppsvatten och av f&#246;rorenat vatten.</p><p>- Utv&#228;rdering av mineralsammans&#228;ttning genom r&#246;ntgendiffraktion.</p><p>- Anv&#228;ndning av r&#246;ntgenabsorptionsspektroskopi f&#246;r analys av speciering och strukturer</p><p>- Geokemisk modellering; &#246;versikt &#246;ver mjukvara f&#246;r tolkning av kemiska data.</p><p>- G&#228;stf&#246;rel&#228;sning inom ett utvalt omr&#229;de</p><p>Mellan varje seminarium ska kursdeltagarna analysera vissa aspekter av varje f&#246;redrag. Varje seminarium avslutas med diskussion om f&#246;reg&#229;ende seminarium.</p><p>&#214;vningar:</p><p>- R&#246;ntgendiffraktion - datainsamling och tolkning</p><p>- R&#246;ntgenabsorptionsspektroskopi - grunderna i tolkning av EXAFS- och XANES-data.</p><p>- Specieringsmodellering med Visual MINTEQ</p><p>Dessutom tillkommer en projektarbetesuppgift, i vilken kursdeltagarna f&#246;rv&#228;ntas anv&#228;nda n&#229;gon av de tekniker som ber&#246;rts p&#229; kursen f&#246;r prover fr&#229;n eget forskningsprojekt.&#160;&#160;</p><p>Forskningsartiklar, bokkapitel, utdrag fr&#229;n b&#246;cker. Detaljer annonseras innan kursstart.</p>",NULL
"MH265X",NULL,NULL
"FAE3013",NULL,NULL
"AG2128",NULL,NULL
"IL1333",NULL,NULL
"FAE3009",NULL,NULL
"FAG3206",NULL,NULL
"FSF3611",NULL,NULL
"FSF3580",NULL,NULL
"FEL3350",NULL,NULL
"AF2201","<p>Kunskaper i differentialekvationer, 7,5 hp motsvarande inneh&#229;ll i kurs SF1676 Differentialekvationer med till&#228;mpningar.</p>","<p>Documented knowledge in Differential Equations corresponding to the content in course SF1676 Differential Equations with Applications.</p>"
"CM2009",NULL,NULL
"FSE3131","<p>Grundkurs i h&#229;llfasthetsl&#228;ra (till exempel SE1010, SE1020 eller SE1055 eller liknande) och kontinuum/materialmekanik kurs (till exempel SE2126 eller liknande) och en finita element (FE) kurs (till exempel SE1025 eller liknande).</p>","<p>Basic course in solid mechanics (for instance SE1010, SE1020 or SE1055 or similar) and continuum/ material mechanics course (for instance SE2126 or similar) and a Finite Element (FE) course (for instance SE1025 or similar).</p>"
"FSF3560","",""
"FEL3340",NULL,NULL
"FEL3361",NULL,NULL
"FEM3300","<p>Doktorander inom elektroteknik med specialisering mot signalbehandling&#160;</p>","<p>PhD student in electrical engineering with a specialization in signal processing</p>"
"FSF3569",NULL,NULL
"FEN3213",NULL,NULL
"FEM3210","<p>Sufficiency in probability theory, calculus and linear algebra (matrix analysis useful but not required).</p>","<p>Sufficiency in probability theory, calculus and linear algebra (matrix analysis useful but not required).</p>"
"FEO3120",NULL,NULL
"FSF3605",NULL,NULL
"FCK3107","<p>Grundl&#228;ggande polymerteknologi och termodynamik.</p>","<p>Introductory polymer science and engineering and thermodynamics.</p>"
"EP279V","<p>Allm&#228;n kunskap inom datalogi och IT samt grundl&#228;ggande erfarenhet av arbete med cybers&#228;kerhet.&#160;</p>","<p>General knowledge in computer science and IT as well as basic experience of working with cyber security.</p>"
"FEM3301","<p>Doktorander inom elektroteknik med specialisering mot signalbehandling&#160;</p>","<p>PhD student in electrical engineering with a specialization in signal processing</p>"
"DH2323","<p>DD1320&#160;Till&#228;mpad datalogi eller motsvarande och DH2320 Introduktion till visualisering och datorgrafik</p>","<p>DD1320&#160;Applied Computer Science or corresponding and DH2320 Introduction to Visualization and Computer Graphics</p>"
"FSF3600",NULL,NULL
"FSF3602","",""
"FSF3603",NULL,NULL
"FSF3607","",""
"FEO3240",NULL,NULL
"FSF3674","",""
"EQ2871","<p>Rekommenderade f&#246;rkunskaper:</p><p>- Grundl&#228;ggande kunskaper inom n&#228;tverk (LAN, WAN, IP, TCP/UDP, h&#246;gre-lager-tj&#228;nster)</p><p>- Grunder inom digital kommunkation (tr&#229;dl&#246;sa kanaler, mudulering och kodning, 802.11, 802.15, cellul&#228;ra n&#228;tverk)</p><p>- Grunder inom cyberfysiska system (dvs grunder i reglerteknik eller automation)</p>","<p>Recommended prerequisites:</p><p>- Basics in networking (LAN, WAN, IP, TCP/UDP, higher layer services),</p><p>- Basics in wireless communications / networking (Wireless channel, modulation and coding, 802.11, 802.15, cellular networks)</p><p>- Basics in cyber-physical systems (i.e. basics in control theory and/or automation)</p>"
"FEO3250","<p>EQ1220 Signalteori eller motsvarande</p>","<p>EQ1220 Signal Theory or equivalent</p>"
"AE2801",NULL,NULL
"FEN3250","",""
"FSF3604","",""
"FSF3609","",""
"HE1037",NULL,NULL
"FEN3251",NULL,NULL
"FSF3619","",""
"EL2221",NULL,NULL
"FEO3300","<p>Required prerequisite for this course is the basic course on information theory EQ2840/F2EO3210 &#8220;Information Theory&#8221;</p>","<p>&#160;Required prerequisite for this course is the basic course on information theory EQ2840/F2EO3210 &#8220;Information Theory&#8221;</p>"
"FKE3010",NULL,NULL
"HE1039",NULL,NULL
"FEO3210","<p>Mandatory Prerequisites</p><p>&#183;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;Signals and systems corresponding to EQ1100 &#8220;Signaler och System&#8221;</p><p>&#183;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;Stochastic processes and signal theory corresponding to EQ1220 &#8220;Signalteori&#8221;</p><p>Recommended</p><p>&#183;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;Digital communications corresponding to EQ2310 &#8220;Digital Communications&#8221;</p>","<p>Mandatory Prerequisites</p><p>&#183;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;Signals and systems corresponding to EQ1100 &#8220;Signaler och System&#8221;</p><p>&#183;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;Stochastic processes and signal theory corresponding to EQ1220 &#8220;Signalteori&#8221;</p><p>Recommended</p><p>&#183;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;Digital communications corresponding to EQ2310 &#8220;Digital Communications&#8221;</p>"
"AF2018",NULL,NULL
"CM1003",NULL,NULL
"FEO3310",NULL,NULL
"FSF3623","",""
"FEO3260","<p>Deltagarna rekommenderas att ha grundl&#228;ggande kunskap inom tr&#229;dl&#246;s kommunikation och n&#228;tverk. Detta &#228;r dock inte obligatoriskt och intresserade studenter ombeds diskutera sin bakgrund med f&#246;rel&#228;saren vid kursens b&#246;rjan.</p>","<p>Participants are recommended to have basic knowledge in wireless communications and networks. However, this is not mandatory and interested students should discuss their background with the instructor at the beginning of the course.</p>"
"FSF3610","",""
"FEO3330","<p>Inga, kursen &#228;r frist&#229;ende, men bra grundkunskaper i matematisk analys och statistik &#228;r f&#246;rdelaktigt.&#160;&#160;</p>","<p>The course is self-contained. A solid background in analysis and in stochastics is beneficial.&#160;</p>"
"FSF3627","",""
"KA1030",NULL,NULL
